event_id,video_filename,track_id_combination,bee_a_detection_ids,bee_b_detection_ids,timestamps,frame_ids,cam_id,human_decidable_interaction,trophallaxis_observed,bee_a_is_donor,trophallaxis_start_frame_nr,trophallaxis_end_frame_nr,comments
e626fc4f-2207-42c5-b6a6-949c3c19e93e,e626fc4f-2207-42c5-b6a6-949c3c19e93e.mp4,"('f936d5d3-e0af-4878-b79c-45cf215aff47', '7d4b4b32-42fd-4bf3-abb3-f6c715cac2d0')","['f14101216192357470594d50c0', 'f15856332122170339456d49c0', 'f15708046657240209711d49c0', 'f16873150535093823380d47c0', 'f18325448897614406501d48c0', 'f10357587072750377355d48c0', 'f13850756390643014202d50c0', 'f17071024491907807976d49c0', 'f13974281202684488386d49c0', 'f14265438854187429645d49c0', 'f16873461025419772882d51c0', 'f14770909081535540535d50c0', 'f16663485732452919782d50c0', 'f16462513592852579111d51c0', 'f10466596030225860186d49c0', 'f17959253044118923746d51c0', 'f11262601298529563831d51c0', 'f16518725815616765656d50c0', 'f13766470094373981580d51c0', 'f14531760969817139377d50c0', 'f10379059214150572299d47c0', 'f14134399480623719447d47c0', 'f10731637469103697267d44c0', 'f18225742158097776543d44c0', 'f15163464725766772471d45c0']","['f14101216192357470594d45c0', 'f15856332122170339456d45c0', 'f15708046657240209711d46c0', 'f16873150535093823380d43c0', 'f18325448897614406501d44c0', 'f10357587072750377355d42c0', 'f13850756390643014202d42c0', 'f17071024491907807976d42c0', 'f13974281202684488386d42c0', 'f14265438854187429645d42c0', 'f16873461025419772882d44c0', 'f14770909081535540535d44c0', 'f16663485732452919782d44c0', 'f16462513592852579111d45c0', 'f10466596030225860186d44c0', 'f17959253044118923746d46c0', 'f11262601298529563831d47c0', 'f16518725815616765656d47c0', 'f13766470094373981580d46c0', 'f14531760969817139377d45c0', 'f10379059214150572299d42c0', 'f14134399480623719447d42c0', 'f10731637469103697267d39c0', 'f18225742158097776543d38c0', 'f15163464725766772471d39c0']","[1468932107.932376, 1468932108.264792, 1468932108.596825, 1468932108.929273, 1468932109.261527, 1468932109.59442, 1468932109.925839, 1468932110.257757, 1468932110.590022, 1468932110.922364, 1468932111.254364, 1468932111.586637, 1468932111.918871, 1468932112.251094, 1468932112.583634, 1468932112.916271, 1468932113.247619, 1468932113.580158, 1468932113.91219, 1468932114.244269, 1468932114.57662, 1468932114.908654, 1468932115.241219, 1468932115.57356, 1468932115.906578]","['14101216192357470594', '15856332122170339456', '15708046657240209711', '16873150535093823380', '18325448897614406501', '10357587072750377355', '13850756390643014202', '17071024491907807976', '13974281202684488386', '14265438854187429645', '16873461025419772882', '14770909081535540535', '16663485732452919782', '16462513592852579111', '10466596030225860186', '17959253044118923746', '11262601298529563831', '16518725815616765656', '13766470094373981580', '14531760969817139377', '10379059214150572299', '14134399480623719447', '10731637469103697267', '18225742158097776543', '15163464725766772471']",0,y,n,,,,
84d75f24-ed99-4375-b23d-06280c263c98,84d75f24-ed99-4375-b23d-06280c263c98.mp4,"('196538af-ae78-4a93-bd8a-783863841b5d', 'aa6e47a7-ca07-4cc8-824a-4ee57a963860')","['f16006837826222067597d66c0', 'f17503338907937008404d67c0', 'f12519505275481365215d68c0', 'f11219004802818278526d70c0', 'f16457769891663304790d69c0', 'f17158194653389837147d68c0', 'f16442971952599536048d72c0', 'f12689241009095049676d73c0', 'f9767614930457886136d71c0', 'f9825800596936887947d71c0']","['f16006837826222067597d76c0', 'f17503338907937008404d77c0', 'f12519505275481365215d76c0', 'f11219004802818278526d77c0', 'f16457769891663304790d75c0', 'f17158194653389837147d74c0', 'f16442971952599536048d77c0', 'f12689241009095049676d79c0', 'f9767614930457886136d77c0', 'f9825800596936887947d77c0']","[1468932862.041471, 1468932862.372812, 1468932862.705025, 1468932863.037635, 1468932863.36968, 1468932863.701668, 1468932864.033863, 1468932864.366086, 1468932864.698319, 1468932865.030658]","['16006837826222067597', '17503338907937008404', '12519505275481365215', '11219004802818278526', '16457769891663304790', '17158194653389837147', '16442971952599536048', '12689241009095049676', '9767614930457886136', '9825800596936887947']",0,y,y,n,4,7,
5bb2052c-1447-4e0b-922c-fb2548effe77,5bb2052c-1447-4e0b-922c-fb2548effe77.mp4,"('7834f7a8-7abf-4b4e-85dd-c32a12e875f3', '0bcbc0a5-b440-4609-a3c4-95cc35ccba56')","['f15223175953717189874d117c0', 'f9794472181128389862d117c0', 'f11761849485590438873d114c0', 'f9290821231725204993d112c0', 'f18362416209349846345d115c0', 'f16771166398287085251d118c0', 'f16958296270990465032d115c0', 'f9498266721800864067d113c0', 'f11761858813033586962d114c0', 'f17491645464890483821d113c0', 'f17739046586322469838d115c0', 'f14513227990488935359d115c0', 'f13445954177005707562d117c0', 'f13122267540265176233d117c0', 'f15783103187754017115d118c0', 'f13970823073399055287d117c0', 'f16989897457249851319d112c0']","['f15223175953717189874d109c0', 'f9794472181128389862d109c0', 'f11761849485590438873d108c0', 'f9290821231725204993d105c0', 'f18362416209349846345d108c0', 'f16771166398287085251d112c0', 'f16958296270990465032d109c0', 'f9498266721800864067d106c0', 'f11761858813033586962d108c0', 'f17491645464890483821d107c0', 'f17739046586322469838d109c0', 'f14513227990488935359d109c0', 'f13445954177005707562d110c0', 'f13122267540265176233d108c0', 'f15783103187754017115d110c0', 'f13970823073399055287d107c0', 'f16989897457249851319d102c0']","[1468931881.367554, 1468931881.701619, 1468931882.032206, 1468931882.364294, 1468931882.696368, 1468931883.028467, 1468931883.361095, 1468931883.693256, 1468931884.025272, 1468931884.357597, 1468931884.689605, 1468931885.0221, 1468931885.353977, 1468931885.686227, 1468931886.018461, 1468931886.683056, 1468931887.015144]","['15223175953717189874', '9794472181128389862', '11761849485590438873', '9290821231725204993', '18362416209349846345', '16771166398287085251', '16958296270990465032', '9498266721800864067', '11761858813033586962', '17491645464890483821', '17739046586322469838', '14513227990488935359', '13445954177005707562', '13122267540265176233', '15783103187754017115', '13970823073399055287', '16989897457249851319']",0,y,n,,,,
22c55400-cc6d-4366-9998-55e34f5007b5,22c55400-cc6d-4366-9998-55e34f5007b5.mp4,"('7834f7a8-7abf-4b4e-85dd-c32a12e875f3', 'ad7bd42d-7b79-4d1f-a5ed-cd991842bb2b')","['f10439591450476975474d121c0', 'f17511300393545684037d117c0', 'f10137486005479829629d118c0', 'f18103378007368396001d117c0', 'f14400157436508126538d115c0', 'f13406015516044284514d118c0', 'f16146287134847818138d120c0', 'f15430587024653088276d120c0']","['f10439591450476975474d125c0', 'f17511300393545684037d121c0', 'f10137486005479829629d121c0', 'f18103378007368396001d120c0', 'f14400157436508126538d117c0', 'f13406015516044284514d119c0', 'f16146287134847818138d121c0', 'f15430587024653088276d123c0']","[1468931851.470185, 1468931851.801753, 1468931852.137131, 1468931852.466812, 1468931852.798574, 1468931853.130724, 1468931853.463565, 1468931853.795132]","['10439591450476975474', '17511300393545684037', '10137486005479829629', '18103378007368396001', '14400157436508126538', '13406015516044284514', '16146287134847818138', '15430587024653088276']",0,y,n,,,,
6fc5ebe4-4063-485c-948e-d433c8fee3d8,6fc5ebe4-4063-485c-948e-d433c8fee3d8.mp4,"('7834f7a8-7abf-4b4e-85dd-c32a12e875f3', 'ad7bd42d-7b79-4d1f-a5ed-cd991842bb2b')","['f16317900156531296805d124c0', 'f16432063229362272096d125c0', 'f14982186083536411599d122c0', 'f13388400433111189288d121c0', 'f11551318091833621558d119c0', 'f18192922170069599948d121c0', 'f12504403265079645026d116c0', 'f12982225666605568416d119c0', 'f15588624885307822820d118c0', 'f10737732516197407966d121c0', 'f14096317879035195235d119c0']","['f16317900156531296805d126c0', 'f16432063229362272096d128c0', 'f14982186083536411599d124c0', 'f13388400433111189288d122c0', 'f11551318091833621558d122c0', 'f18192922170069599948d122c0', 'f12504403265079645026d118c0', 'f12982225666605568416d121c0', 'f15588624885307822820d120c0', 'f10737732516197407966d123c0', 'f14096317879035195235d122c0']","[1468931871.733705, 1468931872.065709, 1468931872.397882, 1468931872.730232, 1468931873.062361, 1468931873.394531, 1468931873.728136, 1468931874.058997, 1468931874.391367, 1468931874.723449, 1468931875.055914]","['16317900156531296805', '16432063229362272096', '14982186083536411599', '13388400433111189288', '11551318091833621558', '18192922170069599948', '12504403265079645026', '12982225666605568416', '15588624885307822820', '10737732516197407966', '14096317879035195235']",0,y,n,,,,
f337633c-666d-4e61-86f7-5584767f8bd2,f337633c-666d-4e61-86f7-5584767f8bd2.mp4,"('727c813e-5f5d-4b8b-be0d-bcaf21bacb0a', '20d6ee9f-d39f-4fe8-819b-0b7bffc5d220')","['f17611699991226687078d79c0', 'f13185952564436005826d79c0', 'f16380064145161328246d81c0', 'f11943007856236630009d83c0', 'f9624672987551240083d86c0', 'f11371966551709387642d86c0', 'f11708437048247002958d83c0', 'f16786412028982895146d83c0']","['f17611699991226687078d90c0', 'f13185952564436005826d89c0', 'f16380064145161328246d90c0', 'f11943007856236630009d91c0', 'f9624672987551240083d94c0', 'f11371966551709387642d95c0', 'f11708437048247002958d94c0', 'f16786412028982895146d94c0']","[1468933176.9723, 1468933177.30425, 1468933177.636633, 1468933177.968684, 1468933178.30091, 1468933178.633023, 1468933178.965285, 1468933179.297776]","['17611699991226687078', '13185952564436005826', '16380064145161328246', '11943007856236630009', '9624672987551240083', '11371966551709387642', '11708437048247002958', '16786412028982895146']",0,y,n,,,,
ac00e3d5-7337-4850-ad86-9ac0ec229fdc,ac00e3d5-7337-4850-ad86-9ac0ec229fdc.mp4,"('4d2cfd52-a699-4206-9e0c-436b02f995fc', '3ba38714-2236-4524-807f-efe1c9d7f4ca')","['f17690946130164681526d61c0', 'f17311128779820890985d62c0', 'f10711063640070088698d61c0', 'f11421331117876184121d62c0', 'f16599272177540288184d60c0', 'f14816179205554764272d61c0', 'f17818127970139307613d61c0', 'f18340913319574303682d61c0', 'f13309311992627440577d62c0', 'f18416750329392493024d63c0']","['f17690946130164681526d68c0', 'f17311128779820890985d69c0', 'f10711063640070088698d67c0', 'f11421331117876184121d69c0', 'f16599272177540288184d67c0', 'f14816179205554764272d68c0', 'f17818127970139307613d67c0', 'f18340913319574303682d67c0', 'f13309311992627440577d68c0', 'f18416750329392493024d69c0']","[1468934602.800745, 1468934603.133086, 1468934603.465134, 1468934603.797308, 1468934604.129664, 1468934604.461832, 1468934604.794202, 1468934605.126341, 1468934605.458508, 1468934605.790511]","['17690946130164681526', '17311128779820890985', '10711063640070088698', '11421331117876184121', '16599272177540288184', '14816179205554764272', '17818127970139307613', '18340913319574303682', '13309311992627440577', '18416750329392493024']",0,y,n,,,,
264d00ee-dec3-4933-8354-e38c6a978349,264d00ee-dec3-4933-8354-e38c6a978349.mp4,"('41c552e3-fe4c-449b-9b8d-662467fc6c16', 'df18f1df-be13-4960-bfee-c53544435f3d')","['f14295805661846664617d38c0', 'f9472601971989696108d39c0', 'f10728097178358364949d38c0', 'f9649003480801167368d42c0', 'f14707438820178717085d41c0', 'f17692126848217678820d39c0', 'f9805489605418852700d40c0', 'f15288776663353902472d38c0', 'f16470763648068145432d38c0', 'f15105348453325014711d38c0', 'f9466257174448228019d37c0', 'f18389196302183241714d38c0', 'f12906066419336074837d36c0', 'f17788392583487212782d36c0', 'f10480648029520297291d37c0', 'f9956992126952270208d37c0', 'f10456644601434953817d39c0', 'f12113930943492255962d42c0', 'f10194718157078669975d40c0', 'f17159144318486411520d38c0']","['f14295805661846664617d49c0', 'f9472601971989696108d48c0', 'f10728097178358364949d49c0', 'f9649003480801167368d51c0', 'f14707438820178717085d50c0', 'f17692126848217678820d45c0', 'f9805489605418852700d45c0', 'f15288776663353902472d43c0', 'f16470763648068145432d43c0', 'f15105348453325014711d43c0', 'f9466257174448228019d43c0', 'f18389196302183241714d44c0', 'f12906066419336074837d43c0', 'f17788392583487212782d42c0', 'f10480648029520297291d44c0', 'f9956992126952270208d46c0', 'f10456644601434953817d46c0', 'f12113930943492255962d48c0', 'f10194718157078669975d48c0', 'f17159144318486411520d46c0']","[1468933168.334942, 1468933168.666809, 1468933168.999197, 1468933169.333764, 1468933169.663821, 1468933169.996014, 1468933170.328337, 1468933170.660288, 1468933170.992432, 1468933171.324884, 1468933171.656825, 1468933171.989121, 1468933172.321335, 1468933172.653781, 1468933172.985859, 1468933173.317869, 1468933173.649904, 1468933173.982272, 1468933174.314461, 1468933174.646643]","['14295805661846664617', '9472601971989696108', '10728097178358364949', '9649003480801167368', '14707438820178717085', '17692126848217678820', '9805489605418852700', '15288776663353902472', '16470763648068145432', '15105348453325014711', '9466257174448228019', '18389196302183241714', '12906066419336074837', '17788392583487212782', '10480648029520297291', '9956992126952270208', '10456644601434953817', '12113930943492255962', '10194718157078669975', '17159144318486411520']",0,y,n,,,,
6ed4bc3a-cadb-4a76-ae1a-d43a6661fdfc,6ed4bc3a-cadb-4a76-ae1a-d43a6661fdfc.mp4,"('41c552e3-fe4c-449b-9b8d-662467fc6c16', 'df18f1df-be13-4960-bfee-c53544435f3d')","['f11708437048247002958d40c0', 'f16786412028982895146d41c0', 'f11598988433631615168d41c0', 'f14859089696886662168d40c0', 'f11315812292658040672d39c0', 'f10829960655610485489d40c0', 'f14445671896912253894d41c0', 'f15847062479307317743d42c0', 'f16732435984228851941d44c0', 'f14620584640279198881d43c0', 'f14602010237990781641d42c0', 'f10089866955825418430d41c0', 'f10392943724922140502d44c0', 'f16681938456874276149d44c0', 'f11055103898412949556d42c0']","['f11708437048247002958d49c0', 'f16786412028982895146d48c0', 'f11598988433631615168d48c0', 'f14859089696886662168d47c0', 'f11315812292658040672d46c0', 'f10829960655610485489d47c0', 'f14445671896912253894d47c0', 'f15847062479307317743d46c0', 'f16732435984228851941d47c0', 'f14620584640279198881d47c0', 'f14602010237990781641d46c0', 'f10089866955825418430d45c0', 'f10392943724922140502d46c0', 'f16681938456874276149d46c0', 'f11055103898412949556d45c0']","[1468933178.965285, 1468933179.297776, 1468933179.629622, 1468933179.962156, 1468933180.294261, 1468933180.626351, 1468933180.958497, 1468933181.291361, 1468933181.622442, 1468933181.955118, 1468933182.287537, 1468933182.619559, 1468933182.952045, 1468933183.284028, 1468933183.616203]","['11708437048247002958', '16786412028982895146', '11598988433631615168', '14859089696886662168', '11315812292658040672', '10829960655610485489', '14445671896912253894', '15847062479307317743', '16732435984228851941', '14620584640279198881', '14602010237990781641', '10089866955825418430', '10392943724922140502', '16681938456874276149', '11055103898412949556']",0,y,n,,,,
b6dc90c0-7749-4071-91f5-e13bd3ed7403,b6dc90c0-7749-4071-91f5-e13bd3ed7403.mp4,"('225e09a0-e02e-4710-91ae-a6f1867a44b7', '692f379d-e77e-4210-ab1b-59812cacc80f')","['f10422748456927012890d51c0', 'f12462411650652856594d49c0', 'f14264098445721057630d48c0', 'f17151660635958694838d49c0', 'f17411197190717817381d54c0', 'f15728971275025456129d50c0']","['f10422748456927012890d50c0', 'f12462411650652856594d47c0', 'f14264098445721057630d46c0', 'f17151660635958694838d48c0', 'f17411197190717817381d51c0', 'f15728971275025456129d48c0']","[1468933039.770811, 1468933040.103034, 1468933040.435453, 1468933040.767664, 1468933041.76411, 1468933042.096475]","['10422748456927012890', '12462411650652856594', '14264098445721057630', '17151660635958694838', '17411197190717817381', '15728971275025456129']",0,y,n,,,,
ce2b1f29-86c8-447e-a965-406756c2594d,ce2b1f29-86c8-447e-a965-406756c2594d.mp4,"('b619f1e3-fdf7-4016-8100-63527ec3cf1c', 'c61fa248-4405-4c02-b39a-5ec28e871c03')","['f9519594026947693980d47c0', 'f10032817774955596348d48c0', 'f14651130802855764414d46c0', 'f11969204002662973011d46c0', 'f15323036894935166640d47c0', 'f14566733522130882710d46c0', 'f11824696575807406383d49c0', 'f10254099848051886369d48c0', 'f18445380073512291851d47c0', 'f10007742642629817023d45c0', 'f17399397881514106886d46c0']","['f9519594026947693980d41c0', 'f10032817774955596348d42c0', 'f14651130802855764414d42c0', 'f11969204002662973011d42c0', 'f15323036894935166640d43c0', 'f14566733522130882710d42c0', 'f11824696575807406383d44c0', 'f10254099848051886369d43c0', 'f18445380073512291851d44c0', 'f10007742642629817023d41c0', 'f17399397881514106886d41c0']","[1468933901.845731, 1468933902.178264, 1468933902.510103, 1468933902.842454, 1468933903.174769, 1468933903.506705, 1468933903.839027, 1468933904.171448, 1468933904.503635, 1468933904.835807, 1468933905.168164]","['9519594026947693980', '10032817774955596348', '14651130802855764414', '11969204002662973011', '15323036894935166640', '14566733522130882710', '11824696575807406383', '10254099848051886369', '18445380073512291851', '10007742642629817023', '17399397881514106886']",0,y,y,y,8,10,
c0294842-4fc4-4299-ba82-4372535c1eae,c0294842-4fc4-4299-ba82-4372535c1eae.mp4,"('77989531-a4be-469c-9fe9-f782590324a9', '7fc6e37f-bcae-43b9-ba12-5c8707292547')","['f12031074140436967333d112c0', 'f14782571920533665937d111c0', 'f10369443225373479932d105c0', 'f12178608762505115381d110c0']","['f12031074140436967333d113c0', 'f14782571920533665937d110c0', 'f10369443225373479932d106c0', 'f12178608762505115381d109c0']","[1468932236.164114, 1468932236.496163, 1468932238.48974, 1468932238.821901]","['12031074140436967333', '14782571920533665937', '10369443225373479932', '12178608762505115381']",0,y,n,,,,
0065e936-adf5-46cf-b18d-7cfe92ea5755,0065e936-adf5-46cf-b18d-7cfe92ea5755.mp4,"('f75ba968-e973-41b5-8de9-af1cbc1ebbf4', 'f48d3b00-7937-4227-a400-303eafc44ba1')","['f9767472959116917107d36c0', 'f12774832364552628520d37c0', 'f16768522696161554654d36c0', 'f14100461424318881615d37c0', 'f15589799730556049892d38c0', 'f18426873642139343721d37c0', 'f15717090330917200401d35c0', 'f12385032088039747737d35c0', 'f15672904911381392622d36c0', 'f10228923048983366854d35c0', 'f18141110732839493226d34c0', 'f12607522040615155342d34c0', 'f17151759747892398925d36c0', 'f13376447804460218228d35c0', 'f15272689471704283759d37c0']","['f9767472959116917107d37c0', 'f12774832364552628520d39c0', 'f16768522696161554654d38c0', 'f14100461424318881615d38c0', 'f15589799730556049892d37c0', 'f18426873642139343721d36c0', 'f15717090330917200401d37c0', 'f12385032088039747737d36c0', 'f15672904911381392622d37c0', 'f10228923048983366854d36c0', 'f18141110732839493226d35c0', 'f12607522040615155342d36c0', 'f17151759747892398925d35c0', 'f13376447804460218228d33c0', 'f15272689471704283759d35c0']","[1468933728.766391, 1468933729.098855, 1468933729.430967, 1468933729.763216, 1468933730.095154, 1468933730.427598, 1468933730.76, 1468933731.092176, 1468933731.424396, 1468933731.756416, 1468933732.088571, 1468933732.420976, 1468933732.753297, 1468933734.414102, 1468933734.746283]","['9767472959116917107', '12774832364552628520', '16768522696161554654', '14100461424318881615', '15589799730556049892', '18426873642139343721', '15717090330917200401', '12385032088039747737', '15672904911381392622', '10228923048983366854', '18141110732839493226', '12607522040615155342', '17151759747892398925', '13376447804460218228', '15272689471704283759']",0,y,n,,,,
